id,title,description,category,source,synthetic,template_family,generator_version
S000611,Los reportes se generan lentamente,Cada solicitud de reporte permanece procesando durante casi diez minutos antes de finalizar. Esto sucede en más de un dispositivo.,rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000612,Datos incorrectos en la factura,El comprobante fue emitido con datos antiguos y necesito corregir la razón social.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000613,Los resultados aparecen con retraso,"Los filtros funcionan correctamente, aunque la respuesta es demasiado lenta. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000614,El comprobante no aparece,La transacción terminó correctamente y no recibí ningún documento de pago desde hace unos minutos.,pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000615,Necesitamos nuevos roles,Necesitamos configurar permisos por módulo para diferentes tipos de usuario. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000616,La plataforma se ralentiza con muchos usuarios,El rendimiento baja notablemente la tarde y las operaciones tardan en completarse. Necesito continuar con el proceso cuanto antes.,rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000617,Pago aprobado sin documento tributario,"El pago fue aprobado, pero no encuentro la factura en la sección de facturación.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000618,Transacción aprobada sin activación,El banco confirma el cobro y la plataforma no reconoce la transacción desde hace unos minutos. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000619,Crear permisos personalizados,Solicito un nuevo rol que pueda consultar solo su sede. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000620,Las solicitudes tardan varios segundos,"El endpoint funciona, aunque responde con mucha demora cada vez que lo intento. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,api_lenta,v0.1
S000621,Consulta sobre el estado de una solicitud,Necesito orientación para revisar el avance de la emisión de un comprobante sin reportar un error. El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000622,Mis credenciales son rechazadas,"Intento ingresar con las credenciales habituales, pero el sistema indica que los datos no son válidos desde ayer.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000623,Necesitamos una vista móvil,"Solicito una opción de tamaño de texto configurable, ya que actualmente no está disponible. Esto sucede en más de un dispositivo.",solicitud_funcionalidad,synthetic_generator,true,mejora_interfaz,v0.1
S000624,Automatizar una tarea repetitiva,Solicito una automatización que permita la creación de respaldos sin intervención manual.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000625,Siguen cobrando una suscripción cancelada,"Cancelé el servicio desde hace unos minutos, pero hoy apareció un nuevo cargo. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000626,El archivo generado está dañado,Al intentar descargar el reporte aparece formato no válido y la operación se detiene.,error_tecnico,synthetic_generator,true,archivo_falla,v0.1
S000627,Pausas frecuentes al cambiar de sección,"La aplicación no se cierra, pero deja de responder temporalmente varias veces al día. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000628,Descargar documentos demora demasiado,"La operación no falla, aunque de importar es mucho más lenta que antes.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1
S000629,¿Dónde reviso el avance?,Necesito orientación para revisar el avance de una solicitud de soporte sin reportar un error.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000630,¿Cuándo está disponible soporte?,¿En qué días y horarios puedo comunicarme con atención al cliente? Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1
S000631,Necesito conocer el plazo estimado,Necesito saber si varios minutos es el tiempo habitual de la generación de un reporte. Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,tiempos_estimados,v0.1
S000632,La devolución todavía no llega,"La plataforma marca la devolución como completada, aunque el banco no registra el abono.",pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000633,Problema con la autenticación de dos pasos,El código generado por la aplicación autenticadora aparece como inválido aunque todavía está vigente. Antes funcionaba con normalidad.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000634,Diferencias entre las suscripciones,¿Qué funciones están incluidas en el plan profesional? Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,planes_precios,v0.1
S000635,No puedo entrar después de cambiar mi correo,Actualicé la contraseña y desde entonces ninguna de las credenciales me permite ingresar.,acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000636,La integración dejó de funcionar,Los datos de el sistema contable ya no se sincronizan aunque la conexión sigue habilitada. Ya intenté actualizar la página y volver a probar.,error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000637,Quiero pagar con billetera digital,Necesitamos que la plataforma acepte pago por QR para nuevas suscripciones. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1
S000638,Crear permisos personalizados,Necesitamos configurar permisos por módulo para diferentes tipos de usuario. Esto sucede en más de un dispositivo.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000639,Solicito un reembolso,"El reembolso fue aprobado hace tres días, pero el dinero no aparece en mi cuenta. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000640,Información sobre los planes,¿Qué funciones están incluidas en la opción empresarial?,consulta_general,synthetic_generator,true,planes_precios,v0.1
S000641,La aplicación falla durante una operación,El sistema deja de responder y se cierra desde una computadora de la oficina al realizar confirmar una operación.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000642,Agregar inicio de sesión con Google,Sería útil incorporar autenticación con Apple para facilitar el acceso. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,nuevo_login,v0.1
S000643,¿Cuánto cuesta el servicio?,Quiero conocer las diferencias entre la suscripción mensual y la opción básica.,consulta_general,synthetic_generator,true,planes_precios,v0.1
S000644,Se crean registros duplicados,"Confirmo la operación una sola vez, pero el sistema genera tres registros iguales. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,duplicados,v0.1
S000645,Necesito información sobre las condiciones,Quisiera conocer la política de reembolsos de la plataforma. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,politicas_requisitos,v0.1
S000646,La aplicación falla durante una operación,"Puedo entrar normalmente, pero la aplicación falla al confirmar una operación. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000647,El pago no aparece registrado,"Realicé la renovación, pero la suscripción todavía figura como pendiente. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000648,Necesitamos ejecuciones automáticas,Solicito una automatización que permita el envío de reportes sin intervención manual. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000649,Servicio no disponible,Todos los usuarios reciben un error 500 al intentar ingresar. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1
S000650,El sistema está caído,La plataforma completa dejó de responder desde que cambié la configuración.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1
S000651,Automatizar una tarea repetitiva,Solicito una automatización que permita la creación de respaldos sin intervención manual. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000652,Datos incorrectos en la factura,La información tributaria del documento no coincide con la registrada en la cuenta. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000653,¿Cuánto demora este proceso?,Quisiera conocer el plazo aproximado para completar la activación de una cuenta.,consulta_general,synthetic_generator,true,tiempos_estimados,v0.1
S000654,Falló la conexión con otro servicio,La plataforma muestra un error cada vez que intenta comunicarse con el correo. El problema también fue confirmado por otro usuario.,error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000655,El módulo demora en mostrar información,La pantalla responde correctamente después de esperar demasiado tiempo de forma intermitente. Esto sucede en más de un dispositivo.,rendimiento,synthetic_generator,true,carga_lenta,v0.1
S000656,Aparecen elementos repetidos,"Cada vez que guardo, la lista muestra el mismo elemento repetido. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,duplicados,v0.1
S000657,Código 2FA rechazado,El código generado por la aplicación autenticadora aparece como inválido aunque todavía está vigente. El problema también fue confirmado por otro usuario.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000658,No puedo entrar por bloqueo de cuenta,Después de ingresar desde otro dispositivo el sistema bloqueó la cuenta y ya no permite iniciar sesión.,acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1
S000659,El monto cobrado es incorrecto,La factura muestra un descuento faltante respecto del precio informado. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000660,Necesito corregir los datos fiscales,La información tributaria del documento no coincide con la registrada en la cuenta.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000661,Siguen cobrando una suscripción cancelada,"Solicité detener los cobros, pero el método de pago volvió a ser debitado. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000662,Código 2FA rechazado,El código generado por el mensaje SMS aparece como inválido aunque todavía está vigente. Esto sucede en más de un dispositivo.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
